index,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
429,462572,Female,Yes,30,No,Engineer,1.0,Average,7.0,Cat_4,A
156,465662,Male,Yes,76,No,Executive,1.0,Low,1.0,Cat_6,C
2787,463726,Female,No,33,No,Healthcare,1.0,Low,3.0,Cat_6,B
4135,460669,Male,,48,Yes,Executive,0.0,Low,2.0,Cat_1,B
2921,460661,Female,No,33,No,Homemaker,9.0,Low,1.0,Cat_6,D
5698,462434,Male,Yes,57,Yes,Artist,0.0,Average,4.0,Cat_6,C
7421,465249,Female,No,19,No,Healthcare,1.0,Low,4.0,Cat_6,D
4031,461661,Female,Yes,37,Yes,Artist,7.0,Average,2.0,Cat_2,C
7595,465916,Male,No,42,Yes,Artist,3.0,Low,1.0,Cat_6,B
2172,462863,Male,No,29,Yes,Homemaker,5.0,Low,1.0,Cat_6,D
2930,462766,Female,No,32,No,Homemaker,8.0,Low,1.0,Cat_6,D
8008,464894,Male,No,22,No,Healthcare,,Low,5.0,Cat_4,D
2759,466571,Male,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,D
4445,464602,Female,Yes,31,Yes,Healthcare,0.0,Low,1.0,Cat_1,D
4398,466745,Female,Yes,36,Yes,Homemaker,0.0,Average,2.0,Cat_6,B
3528,460044,Female,Yes,47,Yes,Artist,0.0,Low,2.0,Cat_1,B
8019,465895,Female,Yes,31,No,Artist,7.0,Average,2.0,Cat_6,B
1013,459840,Male,Yes,60,Yes,Artist,1.0,Low,1.0,Cat_6,B
881,462435,Male,Yes,49,Yes,Artist,,Average,2.0,Cat_6,C
4748,467592,Male,Yes,43,Yes,Entertainment,7.0,Low,2.0,Cat_6,A
4336,460235,Female,No,23,No,Healthcare,1.0,Low,3.0,Cat_6,D
6342,463564,Female,Yes,41,Yes,Doctor,0.0,Low,1.0,Cat_6,B
5672,467132,Female,Yes,66,Yes,Engineer,0.0,Low,2.0,Cat_6,B
1177,461530,Male,Yes,42,Yes,Engineer,1.0,Low,2.0,Cat_6,A
855,460351,Male,Yes,70,Yes,Lawyer,0.0,Low,1.0,Cat_6,A
7267,460292,Female,No,27,Yes,Marketing,12.0,Low,3.0,Cat_6,A
2424,459587,Female,No,32,Yes,Artist,7.0,Low,3.0,Cat_6,A
2836,463257,Female,No,23,No,Healthcare,3.0,Low,5.0,Cat_6,D
6185,462744,Male,Yes,38,Yes,Artist,3.0,Average,4.0,Cat_6,B
6320,460160,Male,No,43,Yes,Entertainment,5.0,Low,1.0,Cat_3,D
6784,462375,Male,Yes,53,Yes,Artist,1.0,Average,3.0,Cat_6,C
3903,467738,Male,Yes,43,Yes,Doctor,3.0,Average,2.0,Cat_6,B
7555,464371,Male,Yes,49,Yes,Artist,1.0,Low,4.0,Cat_3,C
1519,462488,Male,No,33,Yes,Healthcare,0.0,Low,5.0,Cat_6,D
6458,464262,Male,Yes,75,No,Executive,0.0,Low,1.0,Cat_6,D
6338,460763,Male,No,47,Yes,Artist,1.0,Low,2.0,Cat_6,B
1562,464762,Female,Yes,52,No,Engineer,9.0,Average,4.0,Cat_4,B
5215,466834,Male,Yes,60,Yes,Entertainment,1.0,Low,3.0,Cat_6,A
3811,466651,Male,No,40,No,Entertainment,5.0,Low,1.0,Cat_3,A
348,467264,Male,Yes,19,No,Marketing,2.0,High,5.0,Cat_6,C
521,460107,Male,Yes,51,Yes,Engineer,1.0,Average,5.0,Cat_6,C
872,460594,Female,No,26,Yes,Homemaker,9.0,Low,,Cat_3,D
2441,460236,Male,No,18,No,Healthcare,8.0,Low,4.0,Cat_6,D
2640,459924,Female,Yes,65,Yes,Artist,0.0,Average,2.0,Cat_6,C
5802,463435,Female,No,33,Yes,Healthcare,0.0,Low,3.0,Cat_6,D
2953,464962,Male,Yes,53,Yes,Executive,1.0,High,4.0,Cat_4,B
1775,459368,Male,Yes,28,No,Executive,,Low,7.0,Cat_4,A
2846,460876,Female,Yes,43,Yes,Artist,1.0,High,4.0,Cat_3,C
70,459954,Male,Yes,27,Yes,Healthcare,8.0,Low,2.0,Cat_6,D
3909,462344,Female,Yes,63,Yes,Artist,0.0,High,4.0,Cat_6,C
7699,463189,Female,Yes,69,Yes,Engineer,1.0,Low,1.0,Cat_4,A
3235,464726,Male,Yes,33,Yes,Executive,11.0,High,9.0,Cat_4,A
255,462318,Female,Yes,82,No,Lawyer,0.0,Average,2.0,Cat_6,A
4917,464457,Female,No,53,Yes,Artist,9.0,Low,1.0,Cat_6,B
5433,466581,Female,Yes,43,Yes,Artist,9.0,High,4.0,Cat_6,C
3797,467535,Male,Yes,65,Yes,Lawyer,1.0,High,2.0,Cat_6,A
3307,461018,Male,No,25,No,Marketing,0.0,Low,3.0,Cat_3,A
1310,462258,Male,No,25,No,Doctor,1.0,Low,4.0,Cat_6,D
297,460834,Male,Yes,25,No,Doctor,1.0,Low,2.0,Cat_1,A
1262,467002,Female,No,26,Yes,Homemaker,9.0,Low,,Cat_6,D
2339,460167,Female,No,18,No,Entertainment,1.0,Low,5.0,Cat_2,C
3804,466348,Male,No,53,Yes,Artist,1.0,Low,2.0,Cat_4,C
2240,465384,Male,Yes,56,Yes,Artist,0.0,High,2.0,Cat_6,B
5676,460224,Female,No,25,No,Healthcare,1.0,Low,3.0,Cat_6,B
7340,465730,Male,Yes,43,Yes,Executive,6.0,High,3.0,Cat_4,A
4333,464474,Female,No,52,Yes,Artist,1.0,Low,1.0,Cat_6,A
7364,463513,Male,Yes,79,Yes,Artist,,High,2.0,Cat_6,B
2426,465426,Male,No,30,No,Healthcare,0.0,Low,4.0,Cat_6,B
2986,467198,Male,No,28,Yes,Healthcare,1.0,Low,5.0,Cat_6,D
4577,467291,Male,Yes,53,Yes,Entertainment,1.0,Average,4.0,Cat_6,D
1154,462413,Male,Yes,46,Yes,Artist,0.0,Average,3.0,Cat_6,C
6414,465577,Male,No,26,No,Healthcare,0.0,Low,4.0,Cat_3,C
3256,462056,Female,Yes,52,Yes,Artist,8.0,Average,4.0,Cat_6,A
7949,464968,Male,No,43,No,Executive,0.0,Low,5.0,Cat_6,A
5457,461327,Female,Yes,35,Yes,Artist,1.0,Average,3.0,Cat_6,C
3939,465735,Female,Yes,35,Yes,Artist,1.0,Low,2.0,Cat_3,B
5585,461264,Male,No,19,No,Doctor,0.0,Low,3.0,Cat_4,D
7933,463495,Male,No,30,No,Healthcare,,Low,4.0,Cat_6,B
4685,462919,Female,Yes,37,No,Homemaker,13.0,Average,3.0,Cat_6,A
6233,460252,Male,Yes,41,Yes,Artist,0.0,Low,2.0,Cat_6,A
7893,462207,Male,No,26,No,Doctor,0.0,Low,6.0,Cat_4,D
852,467048,Female,Yes,65,Yes,Lawyer,0.0,High,3.0,Cat_6,B
4755,462522,Male,Yes,41,No,Executive,1.0,Average,5.0,Cat_4,B
128,467857,Female,Yes,28,Yes,Engineer,0.0,Low,2.0,Cat_6,A
5499,467958,Female,No,43,Yes,Doctor,0.0,Low,1.0,Cat_6,A
7497,464488,Female,No,40,Yes,Artist,5.0,Low,9.0,Cat_6,C
6554,461667,Male,Yes,42,Yes,Doctor,0.0,Average,2.0,Cat_6,C
976,459183,Female,No,26,Yes,Artist,1.0,Low,3.0,Cat_2,A
7318,463322,Female,Yes,72,Yes,Lawyer,1.0,High,4.0,Cat_2,B
7734,467506,Female,No,38,Yes,Healthcare,,Low,1.0,Cat_4,A
4923,462660,Female,Yes,27,No,Homemaker,9.0,Average,2.0,Cat_6,A
4091,461576,Male,Yes,39,Yes,Artist,10.0,Low,2.0,Cat_4,C
3021,467803,Female,Yes,36,Yes,Entertainment,7.0,Average,2.0,Cat_6,B
6973,465885,Female,No,41,Yes,Marketing,1.0,Low,2.0,Cat_6,A
3250,465308,Female,No,22,No,Doctor,1.0,Low,4.0,Cat_7,B
615,461186,Female,No,18,No,Healthcare,,Low,3.0,Cat_3,D
4178,459638,Male,No,25,Yes,Healthcare,,Low,,Cat_6,D
4126,467222,Male,Yes,74,Yes,Entertainment,1.0,Average,2.0,Cat_6,A
6050,463931,Male,Yes,52,Yes,Entertainment,0.0,Average,2.0,Cat_6,C
1034,466122,Female,,28,Yes,Healthcare,4.0,Low,8.0,Cat_3,C
2431,465338,Male,Yes,47,Yes,Artist,13.0,Average,4.0,Cat_6,C
6608,465418,Male,No,39,Yes,Artist,0.0,Low,1.0,Cat_1,A
3688,463534,Female,No,31,Yes,Engineer,1.0,Low,4.0,Cat_4,A
2407,466075,Female,Yes,50,Yes,Engineer,1.0,Average,4.0,Cat_4,B
4292,465902,Male,No,25,Yes,Executive,3.0,Low,3.0,Cat_6,D
743,463800,Female,No,33,Yes,Engineer,1.0,Low,3.0,Cat_6,A
3769,464276,Female,Yes,66,No,Marketing,0.0,High,2.0,Cat_1,C
5098,461914,Female,Yes,55,Yes,Artist,6.0,Low,,Cat_6,C
2840,460498,Male,Yes,47,No,Executive,1.0,High,2.0,Cat_3,B
5730,467337,Male,Yes,56,Yes,Artist,1.0,Average,4.0,Cat_6,C
3454,465847,Female,No,40,Yes,Lawyer,1.0,Low,1.0,Cat_6,A
5111,460927,Male,Yes,38,Yes,Healthcare,1.0,High,4.0,Cat_3,D
3895,460208,Male,No,27,No,Artist,9.0,Low,8.0,Cat_6,D
6225,467205,Female,No,37,Yes,Healthcare,1.0,Low,3.0,Cat_6,C
1638,459660,Female,No,22,No,Healthcare,2.0,Low,6.0,Cat_6,D
3298,467210,Male,Yes,28,Yes,Homemaker,13.0,Average,2.0,Cat_6,B
6819,461424,Male,Yes,63,No,Healthcare,0.0,Average,4.0,Cat_4,B
2938,464932,Male,Yes,53,Yes,Executive,9.0,Low,1.0,Cat_4,D
3576,463657,Male,Yes,42,Yes,Executive,0.0,High,2.0,Cat_6,B
4686,463153,Female,No,26,Yes,Homemaker,9.0,Low,1.0,Cat_2,D
7752,464167,Male,Yes,53,Yes,Executive,4.0,High,3.0,Cat_6,C
3430,462144,Female,No,39,Yes,Artist,3.0,Low,1.0,Cat_6,A
6758,462333,Female,Yes,40,Yes,Artist,1.0,Low,1.0,Cat_6,D
2107,465257,Male,No,20,,Healthcare,4.0,Low,5.0,Cat_2,D
394,463652,Female,No,28,Yes,Artist,,Low,1.0,Cat_6,D
1011,462013,Female,Yes,57,Yes,Executive,0.0,Average,2.0,Cat_6,C
6494,462706,Male,Yes,45,Yes,Artist,0.0,Low,1.0,Cat_6,C
1907,461934,Female,Yes,46,Yes,Artist,8.0,Average,2.0,Cat_6,C
4850,462320,Female,Yes,51,Yes,Artist,0.0,Average,2.0,Cat_2,C
2965,459389,Female,No,26,Yes,Engineer,9.0,Low,8.0,Cat_6,A
2119,467627,Female,No,45,Yes,Engineer,0.0,Low,1.0,Cat_6,A
4384,464845,Male,Yes,30,No,Engineer,1.0,Average,3.0,Cat_4,A
4010,465610,Female,No,42,Yes,Artist,8.0,Low,2.0,Cat_6,C
2131,459973,Female,No,50,Yes,Artist,0.0,Low,2.0,Cat_6,A
3494,459900,Male,No,52,Yes,Artist,6.0,Low,1.0,Cat_6,C
6398,461604,Male,Yes,38,No,Entertainment,1.0,Average,2.0,Cat_6,B
710,460215,Male,Yes,48,Yes,Entertainment,9.0,Low,1.0,Cat_6,D
4776,463565,Female,No,33,Yes,Entertainment,1.0,Low,4.0,Cat_6,D
6381,462840,Female,No,23,No,Healthcare,9.0,Low,3.0,Cat_6,D
1521,465504,Male,No,42,Yes,Entertainment,0.0,Low,2.0,Cat_6,B
767,461221,Female,No,30,No,Marketing,1.0,Low,4.0,Cat_6,B
7029,461860,Female,Yes,81,Yes,Lawyer,1.0,High,2.0,Cat_6,C
4460,463181,Male,Yes,48,Yes,Doctor,5.0,Average,3.0,Cat_5,B
3548,467903,Male,Yes,39,Yes,Entertainment,9.0,Low,2.0,Cat_6,A
1743,467238,Female,No,31,No,Doctor,6.0,Low,4.0,Cat_6,D
7240,466644,Female,No,49,Yes,Homemaker,0.0,Low,,Cat_6,C
3692,466839,Female,No,26,No,Homemaker,8.0,Low,2.0,Cat_6,D
3272,460421,Male,Yes,30,Yes,Artist,,Low,1.0,Cat_7,B
66,464570,Male,Yes,31,Yes,Doctor,0.0,Average,2.0,Cat_6,A
3404,463326,Female,No,23,No,Healthcare,0.0,Low,3.0,Cat_2,D
2047,464278,Male,Yes,85,Yes,Executive,1.0,High,2.0,Cat_6,D
1016,461962,Male,Yes,59,Yes,Entertainment,1.0,Average,3.0,Cat_6,B
4189,463813,Female,No,26,No,Engineer,1.0,Low,6.0,Cat_6,A
8025,459399,Female,No,20,No,Doctor,1.0,Low,2.0,Cat_6,D
6437,459039,Male,Yes,45,Yes,Artist,1.0,Average,2.0,Cat_6,C
7361,459932,Female,No,46,Yes,Artist,9.0,Low,1.0,Cat_6,B
7289,466407,Male,Yes,55,No,Entertainment,1.0,Low,3.0,Cat_4,A
7789,466638,Female,No,42,Yes,Artist,8.0,Low,2.0,Cat_6,B
7181,465907,Female,No,25,Yes,Marketing,8.0,Low,,Cat_1,D
702,465368,Male,No,18,No,Healthcare,7.0,Low,3.0,Cat_1,D
2398,465616,Male,Yes,42,Yes,Doctor,9.0,Low,2.0,Cat_6,C
6810,460814,Male,Yes,78,No,Entertainment,0.0,Low,1.0,Cat_6,D
3539,459203,Male,Yes,35,Yes,Engineer,0.0,Low,2.0,Cat_6,B
2372,461318,Female,Yes,56,Yes,Artist,1.0,Average,6.0,Cat_5,C
3577,465851,Female,Yes,50,No,Artist,9.0,High,2.0,Cat_4,A
4075,462964,Male,Yes,39,No,Artist,7.0,Average,3.0,Cat_6,C
2619,460832,Female,Yes,41,No,Healthcare,1.0,Average,4.0,Cat_6,D
5136,464785,Male,Yes,35,No,Doctor,5.0,Low,4.0,Cat_4,A
4134,467159,Female,Yes,39,Yes,Homemaker,8.0,High,2.0,Cat_6,D
1277,461690,Female,No,31,Yes,Engineer,0.0,Low,1.0,Cat_4,A
3645,466187,Female,Yes,56,Yes,Artist,4.0,Average,2.0,Cat_3,C
6357,460179,Female,No,20,No,Entertainment,0.0,Low,6.0,Cat_2,B
6141,460196,Female,No,38,Yes,Healthcare,8.0,Low,2.0,Cat_6,D
4038,465984,Male,,23,No,Healthcare,8.0,High,5.0,Cat_6,D
1426,465431,Male,Yes,35,No,Artist,0.0,Low,2.0,Cat_6,B
1909,461448,Male,Yes,69,Yes,Doctor,0.0,High,3.0,Cat_6,C
687,461394,Female,No,21,No,Engineer,0.0,Low,5.0,Cat_2,D
120,464481,Male,Yes,46,Yes,Executive,0.0,High,3.0,Cat_6,C
1558,462663,Male,Yes,48,No,Entertainment,6.0,Average,5.0,Cat_4,B
4154,461736,Male,Yes,47,Yes,Entertainment,1.0,Average,4.0,Cat_6,C
2283,464016,Female,,29,Yes,Entertainment,0.0,High,1.0,Cat_1,A
726,464806,Male,Yes,25,No,Executive,1.0,Low,2.0,Cat_4,D
3894,467875,Female,No,23,No,Healthcare,,Low,4.0,Cat_6,D
1374,462987,Female,Yes,84,Yes,Lawyer,,High,2.0,Cat_6,C
6716,464031,Female,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,D
2328,461828,Male,Yes,53,Yes,Artist,,Average,3.0,Cat_6,C
4416,461537,Male,No,31,Yes,Artist,0.0,Low,1.0,Cat_6,B
362,463382,Female,Yes,50,Yes,Engineer,4.0,High,3.0,Cat_6,B
279,466921,Female,No,22,No,Healthcare,3.0,Low,3.0,Cat_6,D
6384,461534,Male,Yes,39,Yes,Artist,1.0,Low,1.0,Cat_6,B
6615,462593,Female,Yes,60,No,Engineer,1.0,Average,5.0,Cat_4,B
2456,460443,Female,No,38,Yes,Doctor,0.0,Low,1.0,Cat_6,A
7098,459129,Female,No,26,Yes,Marketing,9.0,Low,,Cat_3,D
4744,464517,Male,No,26,Yes,Healthcare,1.0,Low,,Cat_5,D
6966,463477,Male,No,31,No,Healthcare,1.0,Low,4.0,Cat_4,C
7286,460298,Female,No,52,Yes,Lawyer,4.0,Low,1.0,Cat_6,A
5326,459588,Male,Yes,52,Yes,Artist,1.0,Low,1.0,Cat_6,A
7937,460019,Female,No,46,Yes,Doctor,6.0,Low,,Cat_6,C
4854,462424,Female,Yes,38,No,Artist,0.0,Low,3.0,Cat_6,C
6920,466500,Female,Yes,48,Yes,Artist,3.0,High,3.0,Cat_4,B
7472,465488,Male,No,18,No,Healthcare,0.0,Low,4.0,Cat_6,D
6643,466982,Male,Yes,56,Yes,Artist,,Average,2.0,Cat_6,B
7721,466904,Male,Yes,55,Yes,Artist,0.0,Average,2.0,Cat_6,C
6728,462322,Female,No,49,Yes,Artist,1.0,Low,2.0,Cat_2,C
7350,463916,Female,No,32,No,Engineer,9.0,Low,4.0,Cat_5,A
6580,462097,Male,Yes,42,Yes,Doctor,8.0,Average,2.0,Cat_2,B
4074,465867,Female,Yes,35,Yes,Artist,8.0,High,5.0,Cat_6,B
1554,462920,Male,Yes,50,No,Executive,0.0,High,5.0,Cat_6,B
5854,459511,Male,Yes,87,No,Artist,1.0,Low,1.0,Cat_6,A
1757,459084,Male,Yes,47,No,Executive,0.0,High,2.0,Cat_7,B
6831,467661,Female,Yes,45,Yes,Artist,,High,,Cat_6,B
4373,458984,Male,Yes,39,Yes,Artist,0.0,Average,3.0,Cat_6,C
7744,466373,Male,Yes,63,Yes,Executive,1.0,High,1.0,Cat_6,B
6283,465438,Male,No,33,Yes,Doctor,9.0,Low,6.0,Cat_4,D
5127,460811,Female,Yes,52,No,Engineer,1.0,High,2.0,Cat_6,A
5594,465044,Female,Yes,47,Yes,Engineer,0.0,Average,4.0,Cat_6,B
2841,459248,Male,Yes,58,Yes,Executive,3.0,Average,4.0,Cat_3,B
2796,467413,Female,Yes,75,Yes,Lawyer,2.0,High,4.0,Cat_6,B
920,465001,Male,Yes,75,Yes,Lawyer,1.0,High,2.0,Cat_6,C
7257,463067,Female,No,42,Yes,Homemaker,7.0,Low,1.0,Cat_6,A
910,464500,Female,,39,Yes,Artist,1.0,Low,3.0,Cat_6,B
3731,460974,Male,Yes,79,No,Lawyer,1.0,Low,1.0,Cat_6,D
2559,466569,Female,No,20,No,Doctor,9.0,Low,4.0,Cat_6,A
5920,462792,Male,Yes,52,No,Homemaker,,Average,4.0,Cat_6,A
4504,465043,Male,Yes,48,Yes,Doctor,9.0,Average,5.0,Cat_6,C
699,465264,Male,Yes,88,No,Executive,0.0,Low,1.0,Cat_6,A
1790,464497,Female,No,39,No,Engineer,0.0,Low,3.0,Cat_3,A
1313,462701,Male,Yes,59,No,Entertainment,0.0,Average,4.0,Cat_6,B
4928,464588,Female,Yes,35,Yes,Artist,0.0,Low,2.0,Cat_6,B
2171,460062,Male,No,29,Yes,Artist,4.0,Low,1.0,Cat_3,D
3747,466323,Male,No,28,No,Doctor,4.0,Low,1.0,Cat_3,B
1598,462119,Male,Yes,71,Yes,Entertainment,0.0,Low,2.0,Cat_6,A
1203,464913,Male,Yes,52,Yes,Entertainment,0.0,Low,4.0,Cat_4,B
670,466636,Female,No,23,No,Marketing,3.0,Low,3.0,Cat_6,C
1386,459456,Female,No,65,No,Lawyer,,Low,1.0,Cat_6,D
1059,461884,Female,Yes,40,Yes,Artist,0.0,Low,2.0,Cat_6,B
3438,459715,Male,No,20,No,Healthcare,2.0,Low,4.0,Cat_6,D
144,465395,Female,Yes,43,No,Engineer,0.0,Average,5.0,Cat_4,B
6336,461692,Female,Yes,87,No,Artist,0.0,Low,1.0,Cat_6,A
7401,460655,Male,No,19,Yes,Marketing,,Low,4.0,Cat_6,D
1590,463860,Male,Yes,39,Yes,Healthcare,0.0,High,3.0,Cat_6,C
3563,461457,Female,Yes,32,No,Doctor,1.0,Low,5.0,Cat_6,A
1074,463706,Female,No,33,Yes,Doctor,0.0,Low,3.0,Cat_6,D
3135,465548,Female,No,40,Yes,Artist,0.0,Low,4.0,Cat_3,A
1702,464368,Male,Yes,36,Yes,Entertainment,4.0,Average,2.0,Cat_6,B
2674,466109,Male,Yes,51,Yes,Entertainment,1.0,Average,4.0,Cat_6,B
805,462758,Male,No,18,No,Healthcare,0.0,Low,3.0,Cat_6,D
3859,460961,Male,No,20,No,Healthcare,1.0,Low,2.0,Cat_3,D
2116,465787,Male,No,18,No,Healthcare,1.0,Low,5.0,Cat_4,D
7609,463462,Female,Yes,41,No,Engineer,0.0,Average,4.0,Cat_6,A
3425,465362,Female,Yes,52,Yes,Engineer,0.0,Average,4.0,Cat_6,B
5944,465388,Female,No,31,Yes,Marketing,0.0,Low,1.0,Cat_6,D
1254,463597,Female,No,25,No,Engineer,0.0,Low,6.0,Cat_6,C
2729,464079,Female,Yes,36,No,Doctor,14.0,Average,2.0,Cat_6,A
800,462528,Female,Yes,49,Yes,Artist,0.0,Low,1.0,Cat_6,C
464,464791,Male,Yes,42,No,Marketing,0.0,High,6.0,Cat_4,A
6926,460823,Female,Yes,75,Yes,Lawyer,1.0,High,2.0,Cat_6,B
3226,466813,Male,Yes,59,Yes,Artist,1.0,Low,,Cat_6,A
2717,461464,Male,No,59,Yes,Entertainment,,Low,3.0,Cat_6,B
5042,467067,Female,No,32,No,Healthcare,0.0,Low,4.0,Cat_6,C
807,460397,Female,No,59,Yes,Entertainment,1.0,Low,1.0,Cat_6,A
5220,462883,Female,Yes,28,Yes,Artist,8.0,Low,4.0,Cat_6,A
4726,466552,Male,Yes,19,No,Entertainment,1.0,Low,2.0,Cat_6,A
1042,461983,Male,No,27,Yes,Artist,1.0,Low,3.0,Cat_6,B
5185,465016,Male,Yes,78,No,Executive,0.0,High,2.0,Cat_6,B
3137,461810,Female,Yes,62,Yes,Homemaker,1.0,Low,1.0,Cat_2,B
7237,464921,Male,Yes,35,No,Doctor,0.0,Average,5.0,Cat_4,C
1484,461615,Male,No,25,Yes,Doctor,1.0,Low,2.0,Cat_6,D
5675,464985,Female,Yes,66,Yes,Lawyer,1.0,High,3.0,Cat_6,C
4289,465390,Female,No,27,Yes,Marketing,3.0,Low,3.0,Cat_6,D
2153,467695,Male,Yes,43,No,Marketing,1.0,Low,2.0,Cat_7,D
6523,461581,Female,Yes,60,Yes,Lawyer,1.0,High,3.0,Cat_6,C
6854,461030,Female,No,19,No,Healthcare,8.0,Low,5.0,Cat_3,D
5095,463306,Female,Yes,60,Yes,Engineer,1.0,High,4.0,Cat_3,B
4870,465125,Female,No,39,Yes,Artist,9.0,Low,1.0,Cat_6,A
697,459325,Male,Yes,26,No,Executive,9.0,High,4.0,Cat_6,D
6537,467384,Male,No,42,Yes,,,Low,1.0,Cat_6,D
5601,462575,Male,Yes,50,No,Executive,1.0,High,4.0,Cat_6,B
3262,461587,Male,No,26,Yes,Healthcare,0.0,Low,3.0,Cat_6,B
466,463531,Male,No,32,Yes,Doctor,0.0,Low,4.0,Cat_6,A
458,464126,Female,No,55,Yes,Marketing,3.0,Low,1.0,Cat_6,B
398,462829,Male,Yes,29,No,Executive,1.0,Average,3.0,Cat_6,D
7745,464495,Female,No,33,No,Marketing,1.0,Low,9.0,Cat_6,C
6281,460051,Male,No,42,Yes,Artist,7.0,Low,1.0,Cat_6,A
4519,467077,Male,,61,Yes,Artist,1.0,Average,5.0,Cat_6,C
7631,467430,Male,Yes,48,Yes,Artist,4.0,Average,2.0,Cat_6,C
2129,461992,Female,No,37,Yes,Doctor,1.0,Low,1.0,Cat_4,A
8029,462516,Female,No,28,No,Engineer,,Low,3.0,Cat_6,D
5947,461096,Female,No,33,No,Engineer,9.0,Low,4.0,Cat_3,B
2705,459946,Female,Yes,36,Yes,Artist,1.0,Average,2.0,Cat_6,B
5607,465475,Female,Yes,36,Yes,Entertainment,0.0,Average,3.0,Cat_6,B
5124,465299,Male,Yes,56,Yes,Executive,,High,2.0,Cat_6,B
3271,465794,Female,No,32,No,,0.0,Low,4.0,Cat_4,C
4493,466983,Female,Yes,41,Yes,Artist,8.0,Average,2.0,Cat_6,C
4556,467741,Male,No,21,No,Healthcare,1.0,Low,3.0,Cat_4,D
6129,464955,Female,Yes,38,No,Engineer,1.0,Average,6.0,Cat_4,B
4470,467280,Female,No,28,No,Entertainment,10.0,Low,2.0,Cat_6,D
4035,465170,Female,Yes,46,Yes,Entertainment,4.0,Low,3.0,Cat_6,C
5129,467534,Male,Yes,48,No,Entertainment,5.0,Average,2.0,Cat_2,C
4785,466019,Female,Yes,63,Yes,Artist,5.0,Low,1.0,Cat_3,C
5876,465884,Male,Yes,37,Yes,Executive,6.0,High,3.0,Cat_6,D
5968,460130,Male,No,27,Yes,Healthcare,2.0,Low,4.0,Cat_1,A
4894,462098,Female,Yes,38,No,Entertainment,3.0,Average,3.0,Cat_6,B
3624,463004,Male,Yes,48,Yes,Artist,0.0,Average,2.0,Cat_6,C
2910,463863,Male,Yes,35,Yes,Artist,0.0,Average,2.0,Cat_6,C
4473,462310,Male,Yes,63,Yes,Artist,5.0,Average,4.0,Cat_6,C
3785,465195,Male,Yes,53,Yes,Executive,1.0,High,3.0,Cat_6,B
7741,461259,Male,No,59,Yes,Entertainment,0.0,Low,1.0,Cat_4,A
7829,460567,Male,No,39,,Entertainment,8.0,Low,4.0,Cat_3,C
2664,467456,Male,Yes,36,No,Executive,7.0,High,4.0,Cat_6,A
4572,460805,Male,No,36,Yes,Healthcare,8.0,Low,4.0,Cat_2,A
6899,460592,Male,No,20,No,Healthcare,1.0,Low,5.0,Cat_3,D
6000,461014,Male,No,21,No,Healthcare,9.0,Low,4.0,Cat_3,D
4491,462198,Female,No,39,No,Engineer,2.0,Low,,Cat_3,D
7423,459137,Male,Yes,42,Yes,Artist,7.0,Average,2.0,Cat_6,C
921,466905,Male,Yes,62,Yes,Artist,0.0,Low,1.0,Cat_6,B
7035,464493,Female,Yes,66,Yes,Lawyer,6.0,Average,4.0,Cat_5,B
4521,463896,Female,No,25,No,Homemaker,0.0,Low,3.0,Cat_2,C
793,460908,Male,No,20,No,Healthcare,7.0,Low,3.0,Cat_6,D
1334,465820,Female,,30,Yes,,,Average,4.0,Cat_4,B
5755,464238,Male,Yes,87,Yes,Lawyer,0.0,High,2.0,Cat_6,A
833,467110,Male,,60,Yes,Lawyer,1.0,High,1.0,Cat_6,D
8055,461291,Male,No,18,No,Healthcare,0.0,Low,2.0,Cat_6,D
4402,461487,Male,Yes,50,Yes,Artist,1.0,Average,4.0,Cat_6,C
3738,459533,Female,No,41,Yes,Artist,1.0,Low,1.0,Cat_6,A
3482,459549,Male,No,22,No,Healthcare,9.0,Low,5.0,Cat_4,D
2361,459405,Female,Yes,81,No,Doctor,0.0,High,2.0,Cat_6,A
3581,464543,Female,No,38,Yes,Artist,7.0,Low,1.0,Cat_6,A
1456,463629,Male,No,41,Yes,Artist,1.0,Low,1.0,Cat_6,B
7014,466531,Female,Yes,49,Yes,Entertainment,2.0,Average,3.0,Cat_6,A
4039,459432,Male,Yes,84,Yes,Lawyer,0.0,Low,3.0,Cat_6,A
839,467962,Female,No,20,No,Healthcare,0.0,Low,,Cat_6,D
2610,463585,Female,No,23,No,Healthcare,0.0,Low,3.0,Cat_6,D
5140,467408,Male,Yes,47,Yes,Artist,0.0,Average,4.0,Cat_6,A
2880,463807,Female,No,33,Yes,Healthcare,0.0,Low,3.0,Cat_4,B
4184,464430,Female,Yes,51,Yes,Engineer,6.0,Average,2.0,Cat_6,C
4150,461206,Male,No,28,Yes,Healthcare,9.0,Low,1.0,Cat_6,D
3238,461055,Female,Yes,52,Yes,Engineer,,Average,3.0,Cat_3,B
6568,462856,Female,No,28,Yes,Engineer,0.0,Low,3.0,Cat_6,D
3387,461422,Male,Yes,52,Yes,Executive,1.0,Average,6.0,Cat_6,B
114,467905,Male,Yes,43,Yes,Executive,0.0,High,3.0,Cat_6,D
6691,467600,Male,Yes,41,Yes,Engineer,,Average,5.0,Cat_6,C
