index,index,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
404,6251,459158,Male,No,36,No,Engineer,3.0,Low,3.0,Cat_6,0.0
1990,1291,466260,Male,Yes,43,Yes,Entertainment,0.0,Average,2.0,Cat_6,1.0
1024,4233,459700,Male,Yes,37,Yes,Executive,0.0,Average,5.0,Cat_6,1.0
3632,2463,466452,Female,No,33,Yes,Engineer,0.0,Low,3.0,Cat_1,0.0
4986,2290,466698,Female,Yes,26,Yes,Healthcare,8.0,Low,2.0,Cat_3,0.0
5125,6145,463950,Male,No,31,No,Healthcare,1.0,Low,4.0,Cat_7,0.0
2578,3864,460492,Female,No,43,No,Marketing,10.0,Low,,Cat_3,0.0
3684,406,462888,Male,Yes,39,Yes,Executive,,High,3.0,Cat_6,1.0
466,7239,461045,Female,No,29,No,Entertainment,0.0,Low,2.0,Cat_3,1.0
54,4536,467954,Male,No,31,No,Healthcare,8.0,Low,4.0,Cat_6,0.0
1260,5617,461981,Male,No,18,No,Healthcare,4.0,Low,3.0,Cat_3,0.0
1568,821,466415,Male,Yes,71,No,Marketing,1.0,Low,1.0,Cat_6,0.0
3314,4555,459704,Male,Yes,41,Yes,Artist,1.0,Average,3.0,Cat_6,1.0
5029,1175,463423,Male,Yes,63,No,Executive,0.0,Average,3.0,Cat_6,1.0
3999,4003,464987,Male,Yes,50,Yes,Executive,1.0,High,5.0,Cat_6,1.0
3528,2766,460818,Female,No,30,Yes,Healthcare,8.0,Low,,Cat_2,0.0
6251,8064,464685,Male,No,35,No,Executive,3.0,Low,4.0,Cat_4,0.0
819,1650,466251,Male,No,20,No,Healthcare,3.0,Low,4.0,Cat_4,0.0
5249,3154,462386,Female,No,26,Yes,Healthcare,1.0,Low,5.0,Cat_6,1.0
3167,6560,459913,Female,Yes,51,No,Healthcare,0.0,High,3.0,Cat_4,0.0
6262,6650,459372,Female,No,27,Yes,Healthcare,,Low,4.0,Cat_6,1.0
2306,7361,459932,Female,No,46,Yes,Artist,9.0,Low,1.0,Cat_6,1.0
2510,7814,459617,Male,No,31,Yes,Entertainment,0.0,Low,5.0,Cat_6,0.0
617,836,467826,Male,No,18,No,Healthcare,0.0,Low,6.0,Cat_6,0.0
386,1548,463850,Male,Yes,26,No,Entertainment,0.0,High,2.0,Cat_6,0.0
2003,6269,463082,Male,No,32,Yes,Healthcare,9.0,Low,5.0,Cat_6,0.0
3780,1621,460286,Female,No,41,Yes,Artist,4.0,Low,1.0,Cat_6,0.0
1562,6147,461922,Male,Yes,70,No,Lawyer,0.0,High,3.0,Cat_1,1.0
1775,2046,463713,Male,No,30,No,Engineer,9.0,Low,3.0,Cat_4,0.0
5710,2926,466615,Female,No,20,No,Healthcare,3.0,Low,3.0,Cat_1,0.0
5744,3740,466467,Female,Yes,36,Yes,Artist,1.0,Average,3.0,Cat_3,1.0
188,3802,459699,Female,,61,Yes,Engineer,9.0,Average,3.0,Cat_6,1.0
5642,6077,459613,Male,No,40,Yes,Healthcare,,Low,2.0,Cat_6,0.0
4681,3971,462969,Male,Yes,58,Yes,Artist,8.0,Low,1.0,Cat_3,1.0
3140,7041,465114,Female,No,43,No,Doctor,4.0,Low,6.0,Cat_7,1.0
5161,7409,463494,Male,Yes,47,,Healthcare,,Average,4.0,Cat_6,0.0
5954,3384,459381,Male,Yes,56,Yes,Artist,,Low,2.0,Cat_6,1.0
1529,5279,463393,Female,Yes,38,Yes,Artist,6.0,Low,2.0,Cat_3,1.0
3274,5255,465365,Male,No,31,No,Entertainment,1.0,Low,4.0,Cat_2,0.0
4658,5317,464479,Male,Yes,55,Yes,Entertainment,1.0,Low,1.0,Cat_6,1.0
1509,5881,463125,Male,No,29,No,Healthcare,0.0,Low,6.0,Cat_6,1.0
5691,4906,461377,Female,Yes,57,Yes,Artist,,Low,1.0,Cat_6,1.0
3870,4742,459684,Male,Yes,52,Yes,Entertainment,,Average,3.0,Cat_6,1.0
957,136,459390,Female,No,41,No,Artist,,Low,2.0,Cat_6,1.0
2513,1052,462340,Male,Yes,62,No,Entertainment,1.0,Average,6.0,Cat_6,1.0
5893,4347,460821,Female,No,31,Yes,Healthcare,,Low,2.0,Cat_4,0.0
3026,7696,465325,Female,Yes,50,Yes,Artist,4.0,Low,2.0,Cat_6,1.0
2420,4289,465390,Female,No,27,Yes,Marketing,3.0,Low,3.0,Cat_6,0.0
3112,7996,461899,Female,No,20,No,Doctor,1.0,Low,6.0,Cat_6,0.0
3268,5455,466200,Male,Yes,51,Yes,Doctor,8.0,Average,3.0,Cat_4,1.0
6443,2269,461797,Male,No,30,Yes,Healthcare,1.0,Low,3.0,Cat_6,0.0
1159,3884,462956,Male,Yes,42,No,Artist,7.0,Average,5.0,Cat_6,1.0
5483,4378,460632,Female,No,22,No,Healthcare,0.0,Low,3.0,Cat_3,0.0
1513,3106,459678,Male,No,21,No,Healthcare,0.0,Low,5.0,Cat_6,0.0
2996,6279,461174,Female,No,23,No,Marketing,,Low,4.0,Cat_3,1.0
201,2923,462520,Female,No,25,Yes,Artist,,Low,5.0,Cat_4,1.0
5210,7569,466565,Male,Yes,29,No,Artist,6.0,Average,2.0,Cat_6,1.0
4017,264,465809,Female,No,25,No,Homemaker,1.0,Low,7.0,Cat_4,1.0
1770,2942,464451,Female,Yes,74,Yes,Artist,0.0,Average,2.0,Cat_6,1.0
3855,1565,467827,Female,No,22,No,Healthcare,0.0,Low,4.0,Cat_6,0.0
6267,6684,465146,Male,Yes,58,Yes,Artist,9.0,Low,1.0,Cat_6,1.0
127,6264,461195,Male,No,18,No,Healthcare,0.0,Low,2.0,Cat_4,0.0
5572,4930,465260,Female,No,22,No,Healthcare,8.0,Low,6.0,Cat_6,0.0
2487,4150,461206,Male,No,28,Yes,Healthcare,9.0,Low,1.0,Cat_6,0.0
2987,2390,460634,Female,No,39,No,Entertainment,,Low,6.0,Cat_3,0.0
3472,6371,465781,Male,No,20,No,Healthcare,8.0,Low,,Cat_3,0.0
661,7861,467591,Female,Yes,41,Yes,Artist,1.0,High,5.0,Cat_7,1.0
3423,7627,460190,Female,No,30,Yes,Entertainment,9.0,Low,3.0,Cat_6,0.0
3011,3573,462955,Male,Yes,42,Yes,Artist,1.0,Low,2.0,Cat_3,1.0
2940,781,463228,Female,Yes,56,Yes,Artist,0.0,Average,5.0,Cat_6,1.0
2428,5601,462575,Male,Yes,50,No,Executive,1.0,High,4.0,Cat_6,1.0
5362,3874,460871,Female,No,27,Yes,Healthcare,,Low,,Cat_6,0.0
1760,1624,466335,Female,No,28,No,Healthcare,0.0,Low,3.0,Cat_4,1.0
3841,1824,460028,Male,Yes,39,Yes,Healthcare,11.0,Average,2.0,Cat_2,0.0
979,4190,461733,Female,Yes,43,Yes,Artist,0.0,High,3.0,Cat_6,1.0
1818,664,465972,Female,No,47,Yes,Marketing,9.0,Low,1.0,Cat_6,0.0
4108,5766,462256,Female,Yes,59,Yes,Homemaker,0.0,Average,4.0,Cat_6,1.0
1179,6030,467156,Male,Yes,37,Yes,Artist,6.0,Low,1.0,Cat_6,1.0
2269,3576,463657,Male,Yes,42,Yes,Executive,0.0,High,2.0,Cat_6,1.0
4107,5154,463012,Male,Yes,47,No,Engineer,,Low,1.0,Cat_6,0.0
63,2604,467021,Female,Yes,80,No,Lawyer,1.0,High,2.0,Cat_6,0.0
540,2710,461039,Female,Yes,27,No,Engineer,1.0,Average,9.0,Cat_3,0.0
1835,4797,463692,Female,Yes,26,Yes,Healthcare,6.0,High,7.0,Cat_2,0.0
3974,5687,465252,Female,No,20,No,Healthcare,8.0,Low,3.0,Cat_3,0.0
3295,2778,465927,Female,No,25,Yes,Healthcare,0.0,Low,1.0,Cat_6,0.0
2947,2582,466013,Male,No,22,No,Healthcare,2.0,Low,3.0,Cat_4,0.0
4951,1654,459241,Male,Yes,46,No,Entertainment,,Low,5.0,Cat_6,0.0
5003,3673,463803,Female,No,30,Yes,Entertainment,0.0,Low,2.0,Cat_6,0.0
4898,6319,459580,Female,No,51,Yes,Lawyer,6.0,Low,1.0,Cat_6,1.0
2954,4614,460957,Male,Yes,48,Yes,Entertainment,1.0,Low,,Cat_4,1.0
4419,6774,467477,Male,Yes,43,Yes,Healthcare,5.0,Average,2.0,Cat_6,0.0
232,1755,462719,Female,Yes,55,Yes,Artist,0.0,High,5.0,Cat_6,1.0
3534,2795,467709,Female,Yes,37,Yes,Artist,5.0,Low,2.0,Cat_6,0.0
3258,7435,467790,Male,No,21,No,Healthcare,1.0,Low,6.0,Cat_6,0.0
1191,6767,463779,Female,No,32,No,Healthcare,0.0,Low,,Cat_7,0.0
1805,2011,467761,Male,No,39,Yes,Artist,1.0,Low,2.0,Cat_6,1.0
428,6574,460648,Female,,29,No,Homemaker,8.0,Low,1.0,Cat_5,0.0
5940,5812,461054,Female,No,18,No,Marketing,,Low,,Cat_3,0.0
1467,5280,465527,Female,No,26,No,Entertainment,6.0,Low,8.0,Cat_4,0.0
1029,1895,465764,Female,No,39,Yes,Entertainment,8.0,Low,4.0,Cat_4,0.0
1427,1710,464619,Male,Yes,27,Yes,Entertainment,10.0,Low,2.0,Cat_6,1.0
3413,3926,467060,Male,No,39,No,Engineer,5.0,Low,2.0,Cat_6,0.0
3885,7452,466990,Male,Yes,39,Yes,Entertainment,9.0,Average,2.0,Cat_6,1.0
1247,2680,462755,Female,No,20,No,Healthcare,0.0,Low,,Cat_6,0.0
3842,4034,465242,Male,No,22,No,Healthcare,7.0,Low,4.0,Cat_3,0.0
2367,2841,459248,Male,Yes,58,Yes,Executive,3.0,Average,4.0,Cat_3,1.0
2396,2674,466109,Male,Yes,51,Yes,Entertainment,1.0,Average,4.0,Cat_6,1.0
6364,7545,467538,Male,Yes,50,Yes,Artist,0.0,Low,3.0,Cat_6,1.0
1949,2065,466929,Female,No,33,Yes,Homemaker,11.0,Low,,Cat_6,0.0
3724,4909,462217,Female,No,42,Yes,Executive,,Low,1.0,Cat_4,1.0
4606,5190,467059,Male,Yes,47,Yes,Artist,2.0,Low,1.0,Cat_6,0.0
4000,7842,460536,Male,No,33,No,Engineer,2.0,Low,4.0,Cat_3,0.0
1286,410,460873,Male,Yes,46,Yes,Entertainment,0.0,Average,3.0,Cat_4,1.0
2308,7789,466638,Female,No,42,Yes,Artist,8.0,Low,2.0,Cat_6,1.0
5226,2794,462633,Female,,28,Yes,Doctor,,High,8.0,Cat_4,0.0
182,7611,459172,Male,No,21,No,Healthcare,3.0,Low,3.0,Cat_2,0.0
4589,1959,464758,Female,Yes,47,No,Engineer,1.0,Average,4.0,Cat_4,1.0
4205,7478,462309,Male,No,30,Yes,Healthcare,,Low,1.0,Cat_6,0.0
2542,6626,465780,Female,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,0.0
4766,6298,462448,Male,No,19,No,Healthcare,,Low,3.0,Cat_6,0.0
6444,7891,460244,Female,No,51,Yes,Doctor,0.0,Low,3.0,Cat_6,1.0
5181,2137,462330,Female,No,30,No,Artist,1.0,Low,1.0,Cat_6,1.0
5309,7201,462543,Female,Yes,38,Yes,Artist,4.0,Low,1.0,Cat_3,1.0
6405,6361,460831,Male,No,21,No,Healthcare,0.0,Low,4.0,Cat_6,0.0
4914,7935,464977,Female,Yes,66,No,,1.0,Average,2.0,Cat_4,1.0
539,5938,462196,Male,Yes,56,No,Marketing,1.0,Average,3.0,Cat_4,1.0
3598,94,467066,Male,Yes,55,No,Artist,0.0,Low,1.0,Cat_6,1.0
5562,5609,466686,Female,No,22,No,Healthcare,1.0,Low,4.0,Cat_6,0.0
552,7768,466989,Female,Yes,40,Yes,Artist,9.0,Average,2.0,Cat_2,1.0
5539,310,460718,Male,Yes,55,No,Executive,3.0,Low,,Cat_4,0.0
3253,4363,462605,Male,Yes,82,No,Executive,1.0,High,2.0,Cat_4,0.0
4610,1150,461936,Male,Yes,72,No,Lawyer,0.0,High,2.0,Cat_6,1.0
5635,7758,463687,Female,No,31,No,Healthcare,0.0,Low,5.0,Cat_2,0.0
4520,3852,459817,Female,Yes,65,No,Marketing,,Low,,Cat_6,0.0
6044,3217,463352,Male,Yes,37,Yes,,0.0,Average,4.0,Cat_6,1.0
4038,5442,465561,Male,Yes,25,No,Artist,1.0,Average,4.0,Cat_4,1.0
748,5875,466869,Male,Yes,29,Yes,Healthcare,1.0,Low,3.0,Cat_3,0.0
2066,1974,466942,Female,No,29,Yes,Healthcare,1.0,Low,4.0,Cat_6,0.0
6040,859,466559,Male,No,32,No,Healthcare,0.0,Low,4.0,Cat_6,0.0
3928,6755,464717,Male,Yes,25,No,Executive,4.0,High,8.0,Cat_4,0.0
3755,1932,461226,Male,Yes,51,Yes,,1.0,Low,2.0,Cat_6,0.0
311,6858,467682,Female,Yes,35,Yes,Artist,9.0,Average,4.0,Cat_6,1.0
4970,4974,461268,Female,Yes,60,Yes,Artist,0.0,Average,2.0,Cat_4,1.0
2831,7210,460021,Female,Yes,48,Yes,Artist,0.0,Average,4.0,Cat_6,1.0
4325,5149,465679,Male,Yes,47,Yes,Healthcare,1.0,Low,2.0,Cat_4,0.0
1335,1025,463912,Female,Yes,36,No,Artist,1.0,Average,4.0,Cat_4,1.0
714,1305,459633,Male,No,19,No,Healthcare,1.0,Low,2.0,Cat_6,0.0
1610,2480,467414,Male,No,27,Yes,Healthcare,,Low,1.0,Cat_6,0.0
388,7537,459229,Female,Yes,65,Yes,Lawyer,0.0,Average,4.0,Cat_6,1.0
